gvkey,iid,datadate,tic,conm,curcdd,cshtrd,eps,prccd,prchd,prcld,prcod,exchg,fic,conml,gind,gsector,gsubind,ipodate
020530,90,11/16/2020,BABA,ALIBABA GROUP HLDG,USD,20792370.0000,8.0200,258.3100,262.5700,257.0300,260.4200,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/17/2020,BABA,ALIBABA GROUP HLDG,USD,19619160.0000,8.0200,256.8000,260.2800,256.5400,260.2800,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/18/2020,BABA,ALIBABA GROUP HLDG,USD,28268180.0000,8.0200,255.8300,258.3100,252.5500,257.7600,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/19/2020,BABA,ALIBABA GROUP HLDG,USD,20674990.0000,8.0200,259.8900,261.4000,253.5601,255.0000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/20/2020,BABA,ALIBABA GROUP HLDG,USD,33765570.0000,8.0200,270.7400,272.3699,261.9000,263.9700,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/23/2020,BABA,ALIBABA GROUP HLDG,USD,25150770.0000,8.0200,270.1100,275.7300,266.4107,274.7500,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/24/2020,BABA,ALIBABA GROUP HLDG,USD,20596120.0000,8.0200,279.9600,280.6100,272.8000,276.2350,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/25/2020,BABA,ALIBABA GROUP HLDG,USD,15191510.0000,8.0200,277.7200,279.3300,274.0500,275.7000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/27/2020,BABA,ALIBABA GROUP HLDG,USD,9583197.0000,8.0200,276.4800,278.9200,275.6656,278.8000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,11/30/2020,BABA,ALIBABA GROUP HLDG,USD,28877100.0000,8.0200,263.3600,268.9700,262.5200,268.9700,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/01/2020,BABA,ALIBABA GROUP HLDG,USD,14566590.0000,8.0200,264.0100,265.6700,261.5700,265.4700,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/02/2020,BABA,ALIBABA GROUP HLDG,USD,13717910.0000,8.0200,261.3200,263.1000,260.1100,262.0000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/03/2020,BABA,ALIBABA GROUP HLDG,USD,15469780.0000,8.0200,266.9100,268.6000,263.1400,263.7800,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/04/2020,BABA,ALIBABA GROUP HLDG,USD,15514350.0000,8.0200,267.2500,271.3000,266.2700,271.0200,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/07/2020,BABA,ALIBABA GROUP HLDG,USD,11343410.0000,8.0200,264.0000,265.9700,262.6000,265.7000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/08/2020,BABA,ALIBABA GROUP HLDG,USD,9422287.0000,8.0200,266.0900,268.4000,263.8700,265.2000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/09/2020,BABA,ALIBABA GROUP HLDG,USD,9021487.0000,8.0200,263.8000,267.9100,263.1000,267.5600,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/10/2020,BABA,ALIBABA GROUP HLDG,USD,10273910.0000,8.0200,264.8700,266.0899,261.2001,261.9900,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/11/2020,BABA,ALIBABA GROUP HLDG,USD,7394074.0000,8.0200,264.5400,265.3199,262.5000,264.2900,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/14/2020,BABA,ALIBABA GROUP HLDG,USD,18253120.0000,8.0200,256.0300,260.8550,256.0300,260.3200,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/15/2020,BABA,ALIBABA GROUP HLDG,USD,16484250.0000,8.0200,255.1100,255.6800,252.3000,255.3400,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/16/2020,BABA,ALIBABA GROUP HLDG,USD,15785830.0000,8.0200,261.8900,263.1800,257.0400,257.7400,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/17/2020,BABA,ALIBABA GROUP HLDG,USD,14283420.0000,8.0200,264.4300,264.8500,260.2000,264.7000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/18/2020,BABA,ALIBABA GROUP HLDG,USD,15516160.0000,8.0200,260.0000,264.9000,259.2000,263.9000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/21/2020,BABA,ALIBABA GROUP HLDG,USD,10655800.0000,8.0200,260.4300,260.4600,254.5000,255.1700,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/22/2020,BABA,ALIBABA GROUP HLDG,USD,11457600.0000,8.0200,255.8300,258.3400,255.4100,257.8700,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/23/2020,BABA,ALIBABA GROUP HLDG,USD,10352090.0000,8.0200,256.1800,257.3499,252.5301,255.5000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/24/2020,BABA,ALIBABA GROUP HLDG,USD,141830000.0000,8.0200,222.0000,229.9000,211.2300,228.2350,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/28/2020,BABA,ALIBABA GROUP HLDG,USD,73189590.0000,8.0200,222.3600,224.9900,215.3201,216.8800,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/29/2020,BABA,ALIBABA GROUP HLDG,USD,69446830.0000,8.0200,236.2600,239.1900,229.6000,231.7600,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/30/2020,BABA,ALIBABA GROUP HLDG,USD,44702180.0000,8.0200,238.3900,243.3900,234.6452,243.3484,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,12/31/2020,BABA,ALIBABA GROUP HLDG,USD,23394110.0000,8.0200,232.7300,238.9200,231.0267,237.4600,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/04/2021,BABA,ALIBABA GROUP HLDG,USD,24862610.0000,8.0200,227.8500,230.3800,225.0400,226.5000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/05/2021,BABA,ALIBABA GROUP HLDG,USD,35368810.0000,8.0200,240.4000,240.7600,228.1200,229.0500,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/06/2021,BABA,ALIBABA GROUP HLDG,USD,37009650.0000,8.0200,227.6100,238.3000,225.8600,234.9500,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/07/2021,BABA,ALIBABA GROUP HLDG,USD,49296050.0000,8.0200,226.9000,229.9500,220.0900,229.3100,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/08/2021,BABA,ALIBABA GROUP HLDG,USD,34802790.0000,8.0200,236.1900,238.6000,226.6833,227.8800,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/11/2021,BABA,ALIBABA GROUP HLDG,USD,22757560.0000,8.0200,227.3700,230.8245,225.8600,229.9000,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/12/2021,BABA,ALIBABA GROUP HLDG,USD,18912110.0000,8.0200,225.6000,229.7500,225.1400,228.3850,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/13/2021,BABA,ALIBABA GROUP HLDG,USD,38698720.0000,8.0200,235.3000,240.4900,226.2900,229.9400,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/14/2021,BABA,ALIBABA GROUP HLDG,USD,31271090.0000,8.0200,242.9800,245.7000,241.4700,245.3100,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
020530,90,01/15/2021,BABA,ALIBABA GROUP HLDG,USD,21102620.0000,8.0200,243.4600,246.9900,242.1501,246.2500,11,CYM,Alibaba Group Holding Ltd,255020,25,25502020,09/19/2014
023703,90,12/02/2019,BZUN,BAOZUN INC,USD,2077207.0000,0.6900,35.6500,37.5900,35.2000,37.5800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/03/2019,BZUN,BAOZUN INC,USD,1438718.0000,0.6900,35.0200,35.5500,34.3500,34.4000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/04/2019,BZUN,BAOZUN INC,USD,1162388.0000,0.6900,34.7300,35.6900,34.7200,35.6900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/05/2019,BZUN,BAOZUN INC,USD,956636.0000,0.6900,35.3200,35.9550,34.8100,34.8100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/06/2019,BZUN,BAOZUN INC,USD,759591.0000,0.6900,35.2900,35.6400,34.9600,35.5500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/09/2019,BZUN,BAOZUN INC,USD,1729069.0000,0.6900,34.2800,35.1354,33.8000,34.9200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/10/2019,BZUN,BAOZUN INC,USD,1125632.0000,0.6900,35.4000,35.4600,34.0010,34.0200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/11/2019,BZUN,BAOZUN INC,USD,1493213.0000,0.6900,35.1100,35.7300,34.8800,35.1800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/12/2019,BZUN,BAOZUN INC,USD,1766452.0000,0.6900,35.2400,35.5300,34.4900,35.0600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/13/2019,BZUN,BAOZUN INC,USD,1590632.0000,0.6900,34.9900,35.4734,34.4000,35.2600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/16/2019,BZUN,BAOZUN INC,USD,3127647.0000,0.6900,33.7600,34.4400,33.1800,33.8400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/17/2019,BZUN,BAOZUN INC,USD,1414058.0000,0.6900,34.0200,34.0500,33.2100,33.6400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/18/2019,BZUN,BAOZUN INC,USD,1380404.0000,0.6900,33.7800,34.3800,33.3300,33.9700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/19/2019,BZUN,BAOZUN INC,USD,1031191.0000,0.6900,34.3600,34.8000,33.3000,33.3000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/20/2019,BZUN,BAOZUN INC,USD,1690401.0000,0.6900,33.7000,34.6000,33.7000,34.2200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/23/2019,BZUN,BAOZUN INC,USD,1833566.0000,0.6900,32.6200,34.3700,32.3500,33.5200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/24/2019,BZUN,BAOZUN INC,USD,730197.0000,0.6900,33.3600,33.8000,32.3500,32.6000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/26/2019,BZUN,BAOZUN INC,USD,870346.0000,0.6900,33.7700,34.0400,33.3400,33.3600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/27/2019,BZUN,BAOZUN INC,USD,712609.0000,0.6900,33.3300,34.0200,32.9700,33.9700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/30/2019,BZUN,BAOZUN INC,USD,978245.0000,0.6900,33.3200,34.0500,33.1200,33.1700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,12/31/2019,BZUN,BAOZUN INC,USD,723320.0000,0.6900,33.1200,33.8900,33.0800,33.5000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/02/2020,BZUN,BAOZUN INC,USD,1656721.0000,,35.7400,35.7400,33.7700,33.9900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/03/2020,BZUN,BAOZUN INC,USD,1163334.0000,,34.8100,35.8200,34.4400,34.5100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/06/2020,BZUN,BAOZUN INC,USD,1279941.0000,,33.8000,34.7500,33.5279,34.5400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/07/2020,BZUN,BAOZUN INC,USD,877391.0000,,34.0700,34.9424,33.8000,33.9000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/08/2020,BZUN,BAOZUN INC,USD,1193061.0000,,34.4900,34.6500,33.5900,33.9700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/09/2020,BZUN,BAOZUN INC,USD,1248279.0000,,35.2300,35.5300,34.5900,34.9000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/10/2020,BZUN,BAOZUN INC,USD,1578188.0000,,35.8500,36.5800,35.4400,35.4900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/13/2020,BZUN,BAOZUN INC,USD,1599991.0000,,36.8900,37.1700,36.2500,36.4800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/14/2020,BZUN,BAOZUN INC,USD,1534030.0000,,35.2200,36.8400,34.8701,36.8000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/15/2020,BZUN,BAOZUN INC,USD,1286073.0000,,35.9800,36.7000,35.2834,35.4300,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/16/2020,BZUN,BAOZUN INC,USD,820279.0000,,36.0900,36.6900,35.7000,36.5000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/17/2020,BZUN,BAOZUN INC,USD,605368.0000,,35.5600,36.5600,35.5139,36.4700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/21/2020,BZUN,BAOZUN INC,USD,925162.0000,,35.7400,36.0200,34.2800,34.8400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/22/2020,BZUN,BAOZUN INC,USD,1384556.0000,,34.8900,36.2800,34.8200,36.2500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/23/2020,BZUN,BAOZUN INC,USD,1320736.0000,,33.8600,34.9600,33.4150,34.9600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/24/2020,BZUN,BAOZUN INC,USD,2312698.0000,,32.4000,34.0000,31.5500,33.9100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/27/2020,BZUN,BAOZUN INC,USD,1625429.0000,,32.1700,32.6600,29.5000,29.5700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/28/2020,BZUN,BAOZUN INC,USD,1404486.0000,,31.6100,32.7800,31.0715,32.5400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/29/2020,BZUN,BAOZUN INC,USD,636610.0000,,31.4500,32.0000,31.3648,31.9100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/30/2020,BZUN,BAOZUN INC,USD,795984.0000,,31.1500,31.4200,30.5000,30.9400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,01/31/2020,BZUN,BAOZUN INC,USD,1213037.0000,,30.1100,31.0500,29.7000,31.0100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/03/2020,BZUN,BAOZUN INC,USD,988752.0000,,31.6700,32.0400,29.9200,30.0500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/04/2020,BZUN,BAOZUN INC,USD,2127889.0000,,32.6700,33.1300,32.2700,32.2700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/05/2020,BZUN,BAOZUN INC,USD,804718.0000,,33.0600,33.3900,32.4800,33.3900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/06/2020,BZUN,BAOZUN INC,USD,526500.0000,,33.2900,33.8400,32.5800,33.4500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/07/2020,BZUN,BAOZUN INC,USD,1142866.0000,,31.6400,32.8000,31.1500,32.8000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/10/2020,BZUN,BAOZUN INC,USD,958460.0000,,31.1600,31.9600,30.8100,31.5000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/11/2020,BZUN,BAOZUN INC,USD,1309115.0000,,32.0800,32.7900,31.4650,31.5900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/12/2020,BZUN,BAOZUN INC,USD,900219.0000,,33.3000,33.7000,32.2500,32.2500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/13/2020,BZUN,BAOZUN INC,USD,764025.0000,,33.0600,33.7100,32.0200,32.7300,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/14/2020,BZUN,BAOZUN INC,USD,447017.0000,,32.8800,33.2800,32.5000,33.2800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/18/2020,BZUN,BAOZUN INC,USD,979222.0000,,32.3900,33.5900,32.3800,32.8000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/19/2020,BZUN,BAOZUN INC,USD,647338.0000,,32.9300,33.2233,32.3900,33.0200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/20/2020,BZUN,BAOZUN INC,USD,790494.0000,,32.5800,33.4000,32.0500,32.9400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/21/2020,BZUN,BAOZUN INC,USD,707423.0000,,33.1800,33.2206,31.7900,32.6100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/24/2020,BZUN,BAOZUN INC,USD,926445.0000,,31.5100,32.2399,31.0700,31.5600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/25/2020,BZUN,BAOZUN INC,USD,1217384.0000,,31.2500,31.9400,30.5200,31.8500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/26/2020,BZUN,BAOZUN INC,USD,806578.0000,,32.2700,32.5900,31.2600,31.2700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/27/2020,BZUN,BAOZUN INC,USD,1008905.0000,,31.4900,31.7900,30.1700,31.2000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,02/28/2020,BZUN,BAOZUN INC,USD,1332272.0000,,31.7200,31.7900,30.3000,30.3500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/02/2020,BZUN,BAOZUN INC,USD,1112504.0000,,31.5500,31.9800,30.9000,31.5900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/03/2020,BZUN,BAOZUN INC,USD,1103727.0000,,31.1600,32.4400,30.5000,31.7900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/04/2020,BZUN,BAOZUN INC,USD,1091588.0000,,31.5500,31.7900,30.7700,31.5800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/05/2020,BZUN,BAOZUN INC,USD,1551550.0000,,32.6100,32.6600,31.1000,31.3400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/06/2020,BZUN,BAOZUN INC,USD,1600661.0000,,32.5000,32.5600,31.8250,32.2500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/09/2020,BZUN,BAOZUN INC,USD,1146899.0000,,30.2300,31.1700,29.5200,30.4900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/10/2020,BZUN,BAOZUN INC,USD,1241396.0000,,30.7800,31.4700,30.3300,31.0100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/11/2020,BZUN,BAOZUN INC,USD,1203785.0000,,30.0900,30.6438,29.8100,30.1700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/12/2020,BZUN,BAOZUN INC,USD,1721402.0000,,28.1000,29.7500,27.3200,28.4600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/13/2020,BZUN,BAOZUN INC,USD,1634780.0000,,28.4800,29.7500,27.1101,28.2500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/16/2020,BZUN,BAOZUN INC,USD,2382950.0000,,22.9600,27.8000,22.8900,24.3500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/17/2020,BZUN,BAOZUN INC,USD,2858166.0000,,26.2800,26.5700,22.1900,23.5600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/18/2020,BZUN,BAOZUN INC,USD,3096258.0000,0.7000,26.4100,28.0200,23.7000,23.9800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/19/2020,BZUN,BAOZUN INC,USD,1697546.0000,0.7000,25.4200,27.4900,24.0300,26.1600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/20/2020,BZUN,BAOZUN INC,USD,1233656.0000,0.7000,24.9700,26.8700,24.7500,26.8700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/23/2020,BZUN,BAOZUN INC,USD,1192972.0000,0.7000,24.6500,24.9900,23.1000,24.7200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/24/2020,BZUN,BAOZUN INC,USD,996414.0000,0.7000,26.0000,26.0000,24.9000,25.1300,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/25/2020,BZUN,BAOZUN INC,USD,1363158.0000,0.7000,27.7900,28.0400,26.1400,26.2500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/26/2020,BZUN,BAOZUN INC,USD,1133010.0000,0.7000,29.1000,29.3400,27.1000,27.1300,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/27/2020,BZUN,BAOZUN INC,USD,732461.0000,0.7000,27.0200,28.3000,26.9600,28.3000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/30/2020,BZUN,BAOZUN INC,USD,1015911.0000,0.7000,26.4900,27.3800,25.7100,27.1000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,03/31/2020,BZUN,BAOZUN INC,USD,904206.0000,0.7000,27.9400,28.0000,26.0000,26.0000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/01/2020,BZUN,BAOZUN INC,USD,855416.0000,0.7000,27.8100,28.4100,27.0500,27.1200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/02/2020,BZUN,BAOZUN INC,USD,891546.0000,0.7000,26.4800,28.0570,26.2150,27.5200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/03/2020,BZUN,BAOZUN INC,USD,697761.0000,0.7000,26.0400,27.3100,25.3800,26.7000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/06/2020,BZUN,BAOZUN INC,USD,1209419.0000,0.7000,28.8700,29.1400,26.5800,26.7500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/07/2020,BZUN,BAOZUN INC,USD,1574444.0000,0.7000,28.9100,30.7300,28.5900,29.7400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/08/2020,BZUN,BAOZUN INC,USD,605765.0000,0.7000,29.3400,29.6600,28.7200,28.9100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/09/2020,BZUN,BAOZUN INC,USD,963634.0000,0.7000,29.9600,30.2700,29.1100,29.6400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/13/2020,BZUN,BAOZUN INC,USD,615678.0000,0.7000,29.9800,30.1600,29.5200,29.8800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/14/2020,BZUN,BAOZUN INC,USD,765102.0000,0.7000,30.3300,31.2400,30.0000,30.0000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/15/2020,BZUN,BAOZUN INC,USD,508472.0000,0.7000,30.4400,30.6541,29.5400,29.9900,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/16/2020,BZUN,BAOZUN INC,USD,1171182.0000,0.7000,31.9900,32.4800,30.5700,31.0000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/17/2020,BZUN,BAOZUN INC,USD,859982.0000,0.7000,30.9300,32.7100,30.6000,32.0000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/20/2020,BZUN,BAOZUN INC,USD,744899.0000,0.7000,29.8600,31.2000,29.8400,30.8000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/21/2020,BZUN,BAOZUN INC,USD,521555.0000,0.7000,29.1000,29.9900,28.8000,29.6200,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/22/2020,BZUN,BAOZUN INC,USD,770275.0000,0.7000,30.5000,30.9200,29.5900,29.8000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/23/2020,BZUN,BAOZUN INC,USD,594134.0000,0.7000,29.6000,31.0250,29.5200,30.8800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/24/2020,BZUN,BAOZUN INC,USD,485617.0000,0.7000,30.1800,30.2800,29.5100,29.8800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/27/2020,BZUN,BAOZUN INC,USD,946877.0000,0.7000,32.0000,32.3500,30.5859,30.6000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/28/2020,BZUN,BAOZUN INC,USD,530921.0000,0.7000,31.6500,32.1500,31.2100,32.1500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/29/2020,BZUN,BAOZUN INC,USD,712231.0000,0.7000,32.6500,32.8200,31.2800,32.0500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,04/30/2020,BZUN,BAOZUN INC,USD,882738.0000,0.7000,31.8400,33.7200,31.4700,32.3700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/01/2020,BZUN,BAOZUN INC,USD,841019.0000,0.7000,28.6600,30.9199,28.6100,30.7700,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/04/2020,BZUN,BAOZUN INC,USD,817812.0000,0.7000,28.5500,29.6400,28.3600,28.5600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/05/2020,BZUN,BAOZUN INC,USD,983853.0000,0.7000,28.6200,30.2400,28.6000,29.0000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/06/2020,BZUN,BAOZUN INC,USD,707337.0000,0.7000,28.9000,29.9700,28.7200,29.0000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/07/2020,BZUN,BAOZUN INC,USD,535974.0000,0.7000,29.0300,29.5300,28.5748,29.2100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/08/2020,BZUN,BAOZUN INC,USD,444236.0000,0.7000,29.7300,30.2600,29.3300,29.4400,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/11/2020,BZUN,BAOZUN INC,USD,705915.0000,0.7000,29.4000,30.3100,29.1400,30.0100,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/12/2020,BZUN,BAOZUN INC,USD,598445.0000,0.7000,28.5700,29.7000,28.5350,29.3800,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/13/2020,BZUN,BAOZUN INC,USD,650571.0000,0.7000,27.3000,29.0800,27.0700,28.5600,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/14/2020,BZUN,BAOZUN INC,USD,1038877.0000,0.7000,27.1300,27.2500,25.9300,27.0000,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/15/2020,BZUN,BAOZUN INC,USD,598500.0000,0.7000,26.5300,27.4399,26.3500,26.8500,14,CYM,Baozun Inc,255020,25,25502020,
023703,90,05/18/2020,BZUN,BAOZUN INC,USD,864920.0000,0.7000,27.4800,27.7600,27.2100,27.6700,14,CYM,Baozun Inc,255020,25,25502020,
